Country Name,Year,Indicator Name,Value
Finland,2005,"Life expectancy at birth, female (years)",82.3
Finland,2004,"Life expectancy at birth, female (years)",82.3
Finland,2003,"Life expectancy at birth, female (years)",81.8
Finland,2002,"Life expectancy at birth, female (years)",81.5
Finland,2001,"Life expectancy at birth, female (years)",81.5
Finland,2000,"Life expectancy at birth, female (years)",81
Finland,1999,"Life expectancy at birth, female (years)",81.02
Finland,1998,"Life expectancy at birth, female (years)",80.84
Finland,1997,"Life expectancy at birth, female (years)",80.51
Finland,1996,"Life expectancy at birth, female (years)",80.54
Finland,1995,"Life expectancy at birth, female (years)",80.21
Finland,1994,"Life expectancy at birth, female (years)",80.15
Finland,1993,"Life expectancy at birth, female (years)",79.48
Finland,1992,"Life expectancy at birth, female (years)",79.43
Finland,1991,"Life expectancy at birth, female (years)",79.32
Finland,1990,"Life expectancy at birth, female (years)",78.88
Finland,1989,"Life expectancy at birth, female (years)",78.9
Finland,1988,"Life expectancy at birth, female (years)",78.69
Finland,1987,"Life expectancy at birth, female (years)",78.71
Finland,1986,"Life expectancy at birth, female (years)",78.76
Finland,1985,"Life expectancy at birth, female (years)",78.51
Finland,1984,"Life expectancy at birth, female (years)",78.76
Finland,1983,"Life expectancy at birth, female (years)",78.36
Finland,1982,"Life expectancy at birth, female (years)",78.58
Finland,1981,"Life expectancy at birth, female (years)",78.09
Finland,1980,"Life expectancy at birth, female (years)",77.85
Finland,1979,"Life expectancy at birth, female (years)",77.55
Finland,1978,"Life expectancy at birth, female (years)",77.43
Finland,1977,"Life expectancy at birth, female (years)",76.96
Finland,1976,"Life expectancy at birth, female (years)",76.31
Finland,1975,"Life expectancy at birth, female (years)",76.14
Finland,1974,"Life expectancy at birth, female (years)",75.55
Finland,1973,"Life expectancy at birth, female (years)",75.69
Finland,1972,"Life expectancy at birth, female (years)",75.02
Finland,1971,"Life expectancy at birth, female (years)",74.32
Finland,1970,"Life expectancy at birth, female (years)",74.4
Finland,1969,"Life expectancy at birth, female (years)",73.56
Finland,1968,"Life expectancy at birth, female (years)",73.55
Finland,1967,"Life expectancy at birth, female (years)",73.59
Finland,1966,"Life expectancy at birth, female (years)",73.17
Finland,1965,"Life expectancy at birth, female (years)",72.85
Finland,1964,"Life expectancy at birth, female (years)",72.96
Finland,1963,"Life expectancy at birth, female (years)",72.68
Finland,1962,"Life expectancy at birth, female (years)",72.24
Finland,1961,"Life expectancy at birth, female (years)",72.24
Finland,1960,"Life expectancy at birth, female (years)",72.4
